CD_STATION,CD_PARAMETRE,NBANASPERTS1,MA_MOY,NBQUANTIF,NORME_DCE,LB_PARAMETRE
07011X0108/PZ,1208,1,"0,025",0,"0,1",Isoproturon
07011X0108/PZ,1209,1,"0,025",0,"0,1",Linuron
07011X0108/PZ,1210,1,"0,01",0,"0,1",Malathion
07011X0108/PZ,1212,1,"0,025",0,"0,1","2,4-MCPA"
07011X0108/PZ,1213,1,"0,025",0,"0,1","2,4-MCPB"
07011X0108/PZ,1214,1,"0,025",0,"0,1",Mécoprop
07011X0108/PZ,1215,1,"0,05",0,"0,1",Métamitrone
07011X0108/PZ,1216,1,"0,025",0,"0,1",Méthabenzthiazuron
07011X0108/PZ,1217,1,"0,005",0,"0,1",Méthidathion
07011X0108/PZ,1218,1,"0,025",0,"0,1",Méthomyl
07011X0108/PZ,1221,1,"0,0175",0,"0,1",Métolachlore
07011X0108/PZ,1222,1,"0,025",0,"0,1",Métoxuron
07011X0108/PZ,1225,1,"0,025",0,"0,1",Métribuzine
07011X0108/PZ,1226,1,"0,01",0,"0,1",Mévinphos
07011X0108/PZ,1228,1,"0,025",0,"0,1",Monuron
07011X0108/PZ,1232,1,"0,01",0,"0,1",Parathion éthyl
07011X0108/PZ,1233,1,"0,025",0,"0,1",Parathion méthyl
07011X0108/PZ,1234,1,"0,025",0,"0,1",Pendiméthaline
07011X0108/PZ,1236,1,"0,025",0,"0,1",Phenmédiphame
07011X0108/PZ,1237,1,"0,01",0,"0,1",Phosalone
07011X0108/PZ,1253,1,"0,05",0,"0,1",Prochloraz
07011X0108/PZ,1254,1,"0,0125",0,"0,1",Prométryne
07011X0108/PZ,1255,1,"0,025",0,"0,1",Propargite
07011X0108/PZ,1256,1,"0,0125",0,"0,1",Propazine
07011X0108/PZ,1257,1,"0,05",0,"0,1",Propiconazole
07011X0108/PZ,1260,1,"0,005",0,"0,1",Pyrimiphos-éthyl
07011X0108/PZ,1262,1,"0,01",0,"0,1",Secbuméton
07011X0108/PZ,1263,1,"0,0225",0,"0,1",Simazine
07011X0108/PZ,1264,1,"0,025",0,"0,1","2,4,5-T"
07011X0108/PZ,1266,1,"0,01",0,"0,1",Terbuméton
07011X0108/PZ,1268,1,"0,015",0,"0,1",Terbuthylazine
07011X0108/PZ,1269,1,"0,01",0,"0,1",Terbutryne
07011X0108/PZ,1280,1,"0,025",0,"0,1",Triadiménol
07011X0108/PZ,1281,1,"0,025",0,"0,1",Triallate
07011X0108/PZ,1287,1,"0,025",0,"0,1",Trichlorfon
07011X0108/PZ,1288,1,"0,025",0,"0,1",Triclopyr
07011X0108/PZ,1289,1,"0,01",0,"0,1",Trifluraline
07011X0108/PZ,1291,1,"0,005",0,"0,1",Vinclozoline
07011X0108/PZ,1333,1,"0,025",0,"0,1",Carbétamide
07011X0108/PZ,1341,1,"0,025",0,"0,1",Chloronèbe
07011X0108/PZ,1353,1,"0,025",0,"0,1",Chlorsulfuron
07011X0108/PZ,1359,1,"0,02",0,"0,1",Cyprodinil
07011X0108/PZ,1360,1,"0,005",0,"0,1",Dichlofluanide
07011X0108/PZ,1402,1,"0,025",0,"0,1",Diéthofencarbe
07011X0108/PZ,1403,1,"0,025",0,"0,1",Diméthomorphe
07011X0108/PZ,1405,1,"0,025",0,"0,1",Hexaconazole
07011X0108/PZ,1406,1,"0,025",0,"0,1",Lénacile
07011X0108/PZ,1414,1,"0,005",0,"0,1",Propyzamide
07011X0108/PZ,1432,1,"0,0175",0,"0,1",Pyriméthanil
07011X0108/PZ,1463,1,"0,025",0,"0,1",Carbaryl
07011X0108/PZ,1464,1,"0,01",0,"0,1",Chlorfenvinphos
07011X0108/PZ,1473,1,"0,025",0,"0,1",Chlorothalonil
07011X0108/PZ,1480,1,"0,025",0,"0,1",Dicamba
07011X0108/PZ,1488,1,"0,025",0,"0,1",Diflubenzuron
07011X0108/PZ,1490,1,"0,025",0,"0,1",Dinitrocrésol(DNOC)
07011X0108/PZ,1491,1,"0,025",0,"0,1",Dinosèbe
07011X0108/PZ,1500,1,"0,025",0,"0,1",Fénuron
07011X0108/PZ,1503,1,"0,05",0,"0,1",Flutriafol
07011X0108/PZ,1506,1,"0,025",0,"0,1",Glyphosate
07011X0108/PZ,1510,1,"0,025",0,"0,1",Mercaptodiméthur
07011X0108/PZ,1515,1,"0,025",0,"0,1",Métobromuron
07011X0108/PZ,1519,1,"0,0225",0,"0,1",Napropamide
07011X0108/PZ,1520,1,"0,025",0,"0,1",Néburon
07011X0108/PZ,1523,1,"0,025",0,"0,1",Perméthrine
07011X0108/PZ,1528,1,"0,025",0,"0,1",Pirimicarbe
07011X0108/PZ,1532,1,"0,025",0,"0,1",Propanil
07011X0108/PZ,1660,1,"0,025",0,"0,1",Tetraconazole
07011X0108/PZ,1661,1,"0,015",0,"0,1",Tébutame
07011X0108/PZ,1662,1,"0,025",0,"0,1",Sulcotrione
07011X0108/PZ,1663,1,"0,025",0,"0,1",Pyrifenox
07011X0108/PZ,1664,1,"0,01",0,"0,1",Procymidone
07011X0108/PZ,1665,1,"0,025",0,"0,1",Phoxime
07011X0108/PZ,1666,1,"0,02",0,"0,1",Oxadixyl
07011X0108/PZ,1667,1,"0,02",0,"0,1",Oxadiazon
07011X0108/PZ,1668,1,"0,05",0,"0,1",Oryzalin
07011X0108/PZ,1669,1,"0,025",0,"0,1",Norflurazon
07011X0108/PZ,1670,1,"0,0125",0,"0,1",Métazachlore
07011X0108/PZ,1672,1,"0,05",0,"0,1",Isoxaben
07011X0108/PZ,1673,1,"0,025",0,"0,1",Hexazinone
07011X0108/PZ,1675,1,"0,025",0,"0,1",Flurochloridone
07011X0108/PZ,1678,1,"0,02",0,"0,1",Dimethenamide
07011X0108/PZ,1679,1,"0,0225",0,"0,1",Dichlobenil
07011X0108/PZ,1680,1,"0,025",0,"0,1",Cyproconazole
07011X0108/PZ,1683,1,"0,025",0,"0,1",Chloroxuron
07011X0108/PZ,1686,1,"0,05",0,"0,1",Bromacil
07011X0108/PZ,1687,1,"0,02",0,"0,1",Benalaxyl
07011X0108/PZ,1688,1,"0,025",0,"0,1",Aclonifène
07011X0108/PZ,1694,1,"0,05",0,"0,1",Tébuconazole
07011X0108/PZ,1700,1,"0,025",0,"0,1",Fenpropidine
07011X0108/PZ,1706,1,"0,05",0,"0,1",Métalaxyl
07011X0108/PZ,1708,1,"0,025",0,"0,1",Piclorame
07011X0108/PZ,1709,1,"0,025",0,"0,1",Piperonyl butoxyde
07011X0108/PZ,1712,1,"0,025",0,"0,1",Propachlore
07011X0108/PZ,1742,1,"0,005",0,"0,1",Endosulfan sulfate
07011X0108/PZ,1744,1,"0,05",0,"0,1",Epoxiconazole
07011X0108/PZ,1749,1,"0,005",0,"0,03",Heptachlore époxyde trans
07011X0108/PZ,1757,1,"0,005",0,"0,1",Chlordane béta
07011X0108/PZ,1762,1,"0,025",0,"0,1",Penconazole
07011X0108/PZ,1763,1,"0,025",0,"0,1",Ethidimuron
07011X0108/PZ,1806,1,"0,05",0,"0,1",Aldicarbe sulfoxyde
07011X0108/PZ,1807,1,"0,05",0,"0,1",Aldicarbe sulfoné
07011X0108/PZ,1810,1,"0,05",0,"0,1",Clopyralide
07011X0108/PZ,1812,1,"0,05",0,"0,1",Alpha-cyperméthrine/alphaméthrine
07011X0108/PZ,1814,1,"0,02",0,"0,1",Diflufenicanil
07011X0108/PZ,1829,1,"0,025",0,"0,1",Isofenphos
07011X0108/PZ,1859,1,"0,05",0,"0,1",Bromadiolone
07011X0108/PZ,1861,1,"0,02",0,"0,1",Bupirimate
07011X0108/PZ,1863,1,"0,025",0,"0,1",Cadusafos
07011X0108/PZ,1870,1,"0,025",0,"0,1",Diméfuron
07011X0108/PZ,1875,1,"0,025",0,"0,1",Hexaflumuron
07011X0108/PZ,1876,1,"0,05",0,"0,1",Hexythiazox
07011X0108/PZ,1877,1,"0,025",0,"0,1",Imidaclopride
07011X0108/PZ,1879,1,"0,025",0,"0,1",Metconazole
07011X0108/PZ,1881,1,"0,025",0,"0,1",Myclobutanil
07011X0108/PZ,1882,1,"0,025",0,"0,1",Nicosulfuron
07011X0108/PZ,1903,1,"0,025",0,"0,1",Acétochlore
07011X0108/PZ,1905,1,"0,05",0,"0,1",Difénoconazole
07011X0108/PZ,1906,1,"0,025",0,"0,1",Fenbuconazole
07011X0108/PZ,1907,1,"0,025",0,"0,1",AMPA
07011X0108/PZ,1908,1,"0,0175",0,"0,1",Furalaxyl
07011X0108/PZ,1909,1,"0,05",0,"0,1",Haloxyfop-méthyl-R
07011X0108/PZ,1911,1,"0,02",0,"0,1",Imazaméthabenz-méthyl
07011X0108/PZ,1912,1,"0,05",0,"0,1",Métosulame
07011X0108/PZ,1913,1,"0,025",0,"0,1",Thifensulfuron méthyl
07011X0108/PZ,1937,1,"0,05",0,"0,1",Naptalame
07011X0108/PZ,1945,1,"0,025",0,"0,1",Isoxaflutole
07011X0108/PZ,2008,1,"0,025",0,"0,1",Flurtamone
07011X0108/PZ,2009,1,"0,025",0,"0,1",Fipronil
07011X0108/PZ,2012,1,"0,025",0,"0,1",Amidosulfuron
07011X0108/PZ,2013,1,"0,0175",0,"0,1",Anthraquinone
07011X0108/PZ,2017,1,"0,025",0,"0,1",Clomazone
07011X0108/PZ,2028,1,"0,0325",0,"0,1",Quinoxyfen
07011X0108/PZ,2045,1,"0,01",0,"0,1",Terbuthylazine déséthyl
07011X0108/PZ,2070,1,"0,025",0,"0,1",Quizalofop éthyl
07015X0010/P,1083,1,"0,025",0,"0,1",Chlorpyriphos-éthyl
07015X0010/P,1092,1,"0,025",0,"0,1",Prosulfocarbe
07015X0010/P,1094,1,"0,025",0,"0,1",Lambda-cyhalothrine
07015X0010/P,1101,1,"0,015",0,"0,1",Alachlore
07015X0010/P,1102,1,"0,025",0,"0,1",Aldicarbe
07015X0010/P,1103,1,"0,005",0,"0,03",Aldrine
07015X0010/P,1104,2,"0,0275",0,"0,1",Amétryne
07015X0010/P,1105,1,"0,05",0,"0,1",Aminotriazole
07015X0010/P,1107,2,"0,015",0,"0,1",Atrazine
07015X0010/P,1108,2,"0,02",0,"0,1",Atrazine déséthyl
07015X0010/P,1109,2,"0,01",0,"0,1",Atrazine déisopropyl
07015X0010/P,1113,1,"0,025",0,"0,1",Bentazone
07015X0010/P,1125,1,"0,025",0,"0,1",Bromoxynil
07015X0010/P,1129,1,"0,025",0,"0,1",Carbendazime
07015X0010/P,1130,1,"0,025",0,"0,1",Carbofuran
07015X0010/P,1133,1,"0,04",0,"0,1",Chloridazone
07015X0010/P,1136,1,"0,025",0,"0,1",Chlortoluron
07015X0010/P,1137,2,"0,01",0,"0,1",Cyanazine
07015X0010/P,1139,1,"0,025",0,"0,1",Cymoxanil
07015X0010/P,1140,1,"0,05",0,"0,1",Cyperméthrine
07015X0010/P,1141,1,"0,025",0,"0,1","2,4-D"
07015X0010/P,1142,1,"0,025",0,"0,1","2,4-DB"
07015X0010/P,1146,1,"0,005",0,"0,1",DDE 44'
07015X0010/P,1147,1,"0,005",0,"0,1",DDT 24'
07015X0010/P,1148,1,"0,01",0,"0,1",DDT 44'
07015X0010/P,1149,1,"0,05",0,"0,1",Deltaméthrine
07015X0010/P,1155,2,"0,01",0,"0,1",Desmétryne
07015X0010/P,1157,1,"0,01",0,"0,1",Diazinon
07015X0010/P,1169,1,"0,025",0,"0,1",Dichlorprop
07015X0010/P,1170,1,"0,005",0,"0,1",Dichlorvos
07015X0010/P,1173,1,"0,005",0,"0,03",Dieldrine
07015X0010/P,1175,1,"0,01",0,"0,1",Diméthoate
07015X0010/P,1176,1,"0,025",0,"0,1",Dinoterbe
07015X0010/P,1177,1,"0,025",0,"0,1",Diuron
07015X0010/P,1178,1,"0,01",0,"0,1",Endosulfan alpha
07015X0010/P,1179,1,"0,025",0,"0,1",Endosulfan bêta
07015X0010/P,1181,1,"0,01",0,"0,1",Endrine
07015X0010/P,1184,1,"0,0175",0,"0,1",Ethofumésate
07015X0010/P,1187,1,"0,01",0,"0,1",Fénitrothion
07015X0010/P,1189,1,"0,01",0,"0,1",Fenpropimorphe
07015X0010/P,1190,1,"0,005",0,"0,1",Fenthion
07015X0010/P,1192,1,"0,05",0,"0,1",Folpel
07015X0010/P,1194,1,"0,025",0,"0,1",Flusilazole
07015X0010/P,1197,1,"0,01",0,"0,03",Heptachlore
07015X0010/P,1200,1,"0,01",0,"0,1",Hexachlorocyclohexane alpha
07015X0010/P,1201,1,"0,005",0,"0,1",Hexachlorocyclohexane bêta
07015X0010/P,1202,1,"0,0175",0,"0,1",Hexachlorocyclohexane delta
07015X0010/P,1203,1,"0,01",0,"0,1",Hexachlorocyclohexane gamma
07015X0010/P,1205,1,"0,025",0,"0,1",Ioxynil
07015X0010/P,1206,1,"0,01",0,"0,1",Iprodione
07015X0010/P,1207,1,"0,025",0,"0,1",Isodrine
07015X0010/P,1208,1,"0,025",0,"0,1",Isoproturon
07015X0010/P,1209,1,"0,025",0,"0,1",Linuron
07015X0010/P,1210,1,"0,01",0,"0,1",Malathion
07015X0010/P,1212,1,"0,025",0,"0,1","2,4-MCPA"
07015X0010/P,1213,1,"0,025",0,"0,1","2,4-MCPB"
07015X0010/P,1214,1,"0,025",0,"0,1",Mécoprop
07015X0010/P,1215,1,"0,05",0,"0,1",Métamitrone
07015X0010/P,1216,1,"0,025",0,"0,1",Méthabenzthiazuron
07015X0010/P,1217,1,"0,005",0,"0,1",Méthidathion
07015X0010/P,1218,1,"0,025",0,"0,1",Méthomyl
07015X0010/P,1221,1,"0,0175",0,"0,1",Métolachlore
07015X0010/P,1222,1,"0,025",0,"0,1",Métoxuron
07015X0010/P,1225,1,"0,025",0,"0,1",Métribuzine
07015X0010/P,1226,1,"0,01",0,"0,1",Mévinphos
07015X0010/P,1228,1,"0,025",0,"0,1",Monuron
07015X0010/P,1232,1,"0,01",0,"0,1",Parathion éthyl
07015X0010/P,1233,1,"0,025",0,"0,1",Parathion méthyl
07015X0010/P,1234,1,"0,025",0,"0,1",Pendiméthaline
07015X0010/P,1236,1,"0,025",0,"0,1",Phenmédiphame
07015X0010/P,1237,1,"0,01",0,"0,1",Phosalone
07015X0010/P,1253,1,"0,05",0,"0,1",Prochloraz
07015X0010/P,1254,1,"0,0125",0,"0,1",Prométryne
07015X0010/P,1255,1,"0,025",0,"0,1",Propargite
07015X0010/P,1256,2,"0,0125",0,"0,1",Propazine
07015X0010/P,1257,1,"0,05",0,"0,1",Propiconazole
07015X0010/P,1260,1,"0,005",0,"0,1",Pyrimiphos-éthyl
07015X0010/P,1262,2,"0,01",0,"0,1",Secbuméton
07015X0010/P,1263,2,"0,0225",0,"0,1",Simazine
07015X0010/P,1264,1,"0,025",0,"0,1","2,4,5-T"
07015X0010/P,1266,2,"0,01",0,"0,1",Terbuméton
07015X0010/P,1268,2,"0,015",0,"0,1",Terbuthylazine
07015X0010/P,1269,2,"0,01",0,"0,1",Terbutryne
07015X0010/P,1280,1,"0,025",0,"0,1",Triadiménol
07015X0010/P,1281,1,"0,025",0,"0,1",Triallate
07015X0010/P,1287,1,"0,025",0,"0,1",Trichlorfon
07015X0010/P,1288,1,"0,025",0,"0,1",Triclopyr
07015X0010/P,1289,1,"0,01",0,"0,1",Trifluraline
07015X0010/P,1291,1,"0,005",0,"0,1",Vinclozoline
07015X0010/P,1333,1,"0,025",0,"0,1",Carbétamide
07015X0010/P,1341,1,"0,025",0,"0,1",Chloronèbe
07015X0010/P,1353,1,"0,025",0,"0,1",Chlorsulfuron
07015X0010/P,1359,1,"0,02",0,"0,1",Cyprodinil
07015X0010/P,1360,1,"0,005",0,"0,1",Dichlofluanide
07015X0010/P,1402,1,"0,025",0,"0,1",Diéthofencarbe
07015X0010/P,1403,1,"0,025",0,"0,1",Diméthomorphe
07015X0010/P,1405,1,"0,025",0,"0,1",Hexaconazole
07015X0010/P,1406,1,"0,025",0,"0,1",Lénacile
07015X0010/P,1414,1,"0,005",0,"0,1",Propyzamide
07015X0010/P,1432,1,"0,0175",0,"0,1",Pyriméthanil
07015X0010/P,1463,1,"0,025",0,"0,1",Carbaryl
07015X0010/P,1464,1,"0,01",0,"0,1",Chlorfenvinphos
07015X0010/P,1473,1,"0,025",0,"0,1",Chlorothalonil
07015X0010/P,1474,1,"0,025",0,"0,1",Chlorprophame
07015X0010/P,1480,1,"0,025",0,"0,1",Dicamba
07015X0010/P,1488,1,"0,025",0,"0,1",Diflubenzuron
07015X0010/P,1490,1,"0,025",0,"0,1",Dinitrocrésol(DNOC)
07015X0010/P,1491,1,"0,025",0,"0,1",Dinosèbe
07015X0010/P,1500,1,"0,025",0,"0,1",Fénuron
07015X0010/P,1503,1,"0,05",0,"0,1",Flutriafol
07015X0010/P,1506,1,"0,025",0,"0,1",Glyphosate
07015X0010/P,1510,1,"0,025",0,"0,1",Mercaptodiméthur
07015X0010/P,1515,1,"0,025",0,"0,1",Métobromuron
07015X0010/P,1519,1,"0,0225",0,"0,1",Napropamide
07015X0010/P,1520,1,"0,025",0,"0,1",Néburon
07015X0010/P,1523,1,"0,025",0,"0,1",Perméthrine
07015X0010/P,1528,1,"0,025",0,"0,1",Pirimicarbe
07015X0010/P,1532,1,"0,025",0,"0,1",Propanil
07015X0010/P,1544,1,"0,025",0,"0,1",Triadiméfone
07015X0010/P,1660,1,"0,025",0,"0,1",Tetraconazole
07015X0010/P,1661,1,"0,015",0,"0,1",Tébutame
07015X0010/P,1662,1,"0,025",0,"0,1",Sulcotrione
07015X0010/P,1663,1,"0,025",0,"0,1",Pyrifenox
07015X0010/P,1664,1,"0,01",0,"0,1",Procymidone
07015X0010/P,1665,1,"0,025",0,"0,1",Phoxime
07015X0010/P,1666,1,"0,02",0,"0,1",Oxadixyl
07015X0010/P,1667,1,"0,02",0,"0,1",Oxadiazon
07015X0010/P,1668,1,"0,05",0,"0,1",Oryzalin
07015X0010/P,1669,1,"0,01",0,"0,1",Norflurazon
07015X0010/P,1670,1,"0,0125",0,"0,1",Métazachlore
07015X0010/P,1672,1,"0,05",0,"0,1",Isoxaben
07015X0010/P,1673,1,"0,025",0,"0,1",Hexazinone
07015X0010/P,1675,1,"0,025",0,"0,1",Flurochloridone
07015X0010/P,1678,1,"0,02",0,"0,1",Dimethenamide
07015X0010/P,1679,1,"0,0225",0,"0,1",Dichlobenil
07015X0010/P,1680,1,"0,025",0,"0,1",Cyproconazole
07015X0010/P,1683,1,"0,025",0,"0,1",Chloroxuron
07015X0010/P,1686,1,"0,05",0,"0,1",Bromacil
07015X0010/P,1687,1,"0,02",0,"0,1",Benalaxyl
07015X0010/P,1688,1,"0,025",0,"0,1",Aclonifène
07015X0010/P,1694,1,"0,05",0,"0,1",Tébuconazole
07015X0010/P,1695,1,"0,02",0,"0,1",Imazaméthabenz
07015X0010/P,1700,1,"0,025",0,"0,1",Fenpropidine
07015X0010/P,1706,1,"0,05",0,"0,1",Métalaxyl
07015X0010/P,1707,1,"0,025",0,"0,1",Molinate
07015X0010/P,1708,1,"0,025",0,"0,1",Piclorame
07015X0010/P,1709,1,"0,025",0,"0,1",Piperonyl butoxyde
07015X0010/P,1719,1,"0,025",0,"0,1",Tolylfluanide
07015X0010/P,1742,1,"0,005",0,"0,1",Endosulfan sulfate
07015X0010/P,1744,1,"0,05",0,"0,1",Epoxiconazole
07015X0010/P,1749,1,"0,005",0,"0,03",Heptachlore époxyde trans
07015X0010/P,1757,1,"0,005",0,"0,1",Chlordane béta
07015X0010/P,1762,1,"0,025",0,"0,1",Penconazole
07015X0010/P,1763,1,"0,025",0,"0,1",Ethidimuron
07015X0010/P,1806,1,"0,05",0,"0,1",Aldicarbe sulfoxyde
07015X0010/P,1807,1,"0,05",0,"0,1",Aldicarbe sulfoné
07015X0010/P,1810,1,"0,05",0,"0,1",Clopyralide
07015X0010/P,1812,1,"0,05",0,"0,1",Alpha-cyperméthrine/alphaméthrine
07015X0010/P,1814,1,"0,02",0,"0,1",Diflufenicanil
07015X0010/P,1829,1,"0,025",0,"0,1",Isofenphos
07015X0010/P,1859,1,"0,05",0,"0,1",Bromadiolone
07015X0010/P,1860,1,"0,05",0,"0,1",Bromuconazole
07015X0010/P,1861,1,"0,02",0,"0,1",Bupirimate
07015X0010/P,1863,1,"0,025",0,"0,1",Cadusafos
07015X0010/P,1870,1,"0,025",0,"0,1",Diméfuron
07015X0010/P,1871,1,"0,05",0,"0,1",Diniconazole
07015X0010/P,1875,1,"0,025",0,"0,1",Hexaflumuron
07015X0010/P,1876,1,"0,05",0,"0,1",Hexythiazox
07015X0010/P,1877,1,"0,025",0,"0,1",Imidaclopride
07015X0010/P,1881,1,"0,025",0,"0,1",Myclobutanil
07015X0010/P,1882,1,"0,025",0,"0,1",Nicosulfuron
07015X0010/P,1895,1,"0,025",0,"0,1",Tébufénozide
07015X0010/P,1902,1,"0,05",0,"0,1",Triflumuron
07015X0010/P,1903,1,"0,01",0,"0,1",Acétochlore
07015X0010/P,1905,1,"0,05",0,"0,1",Difénoconazole
07015X0010/P,1906,1,"0,025",0,"0,1",Fenbuconazole
07015X0010/P,1907,1,"0,025",0,"0,1",AMPA
07015X0010/P,1908,1,"0,0175",0,"0,1",Furalaxyl
07015X0010/P,1909,1,"0,05",0,"0,1",Haloxyfop-méthyl-R
07015X0010/P,1912,1,"0,05",0,"0,1",Métosulame
07015X0010/P,1913,1,"0,025",0,"0,1",Thifensulfuron méthyl
07015X0010/P,1939,1,"0,025",0,"0,1",Flazasulfuron
07015X0010/P,1945,1,"0,025",0,"0,1",Isoxaflutole
07015X0010/P,1951,1,"0,025",0,"0,1",Azoxystrobine
07015X0010/P,1965,1,"0,025",0,"0,1",Asulame
07015X0010/P,1967,1,"0,05",0,"0,1",Fenoxycarbe
07015X0010/P,1970,1,"0,025",0,"0,1",Acifluorfen
07015X0010/P,2008,1,"0,025",0,"0,1",Flurtamone
07015X0010/P,2009,1,"0,025",0,"0,1",Fipronil
07015X0010/P,2012,1,"0,025",0,"0,1",Amidosulfuron
07015X0010/P,2017,1,"0,01",0,"0,1",Clomazone
07015X0010/P,2022,1,"0,025",0,"0,1",Fludioxonil
07015X0010/P,2027,1,"0,02",0,"0,1",Ofurace
07015X0010/P,2028,1,"0,01",0,"0,1",Quinoxyfen
07015X0010/P,2045,2,"0,01",0,"0,1",Terbuthylazine déséthyl
07015X0010/P,2070,1,"0,025",0,"0,1",Quizalofop éthyl
